,Price,Total_No_of_Stops,Day_of_Journey,Month_of_Journey,Year_of_Journey,Departure_Hour,Departure_Minute,Arrival_hour,Arrival_min,Duration_Hour,Duration_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
8035,14714,1,3,06,2019,20,55,12,35,15,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8036,8283,1,24,05,2019,19,00,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8037,11087,1,12,03,2019,20,35,9,30,12,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8038,10844,1,21,05,2019,14,05,19,50,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8039,5883,1,24,06,2019,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8040,7664,2,15,03,2019,05,50,16,20,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8041,12898,1,27,05,2019,08,00,4,25,20,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8042,10262,1,12,06,2019,22,50,19,0,20,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8043,13067,1,15,05,2019,09,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8044,4462,0,18,03,2019,15,10,17,45,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8045,5678,0,27,06,2019,02,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8046,14388,1,21,05,2019,06,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8047,14714,1,3,06,2019,19,45,12,35,16,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8048,4804,0,27,05,2019,09,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8049,11281,2,9,05,2019,05,00,7,40,26,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8050,11134,1,24,03,2019,21,10,8,10,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8051,11647,2,12,03,2019,19,40,9,10,13,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8052,10539,1,9,06,2019,17,00,21,5,28,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8053,12192,1,1,06,2019,08,00,19,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8054,6121,0,24,04,2019,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8055,13759,1,24,03,2019,19,45,4,45,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8056,6427,1,27,03,2019,10,20,1,35,15,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8057,3943,0,9,04,2019,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8058,4284,0,12,05,2019,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8059,8147,1,9,03,2019,05,05,10,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8060,3502,0,12,05,2019,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8061,3342,0,15,03,2019,02,30,4,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8062,5734,0,21,03,2019,06,00,8,45,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8063,8224,1,6,06,2019,15,55,21,25,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8064,9748,1,6,03,2019,06,10,11,20,5,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
8065,8834,2,21,03,2019,19,10,4,25,33,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8066,7102,1,6,05,2019,16,40,0,15,7,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8067,13727,1,15,05,2019,13,00,1,30,12,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8068,11087,1,18,03,2019,11,40,9,30,21,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8069,10368,2,15,06,2019,09,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8070,7229,0,1,06,2019,06,00,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8071,10262,1,15,06,2019,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8072,4823,0,15,04,2019,20,00,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8073,4804,0,24,05,2019,04,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8074,10112,1,6,06,2019,23,30,4,35,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8075,7229,0,27,05,2019,06,00,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8076,13067,1,24,05,2019,17,00,22,5,29,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8077,14714,1,3,06,2019,14,00,4,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8078,8907,1,3,06,2019,09,45,23,0,13,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8079,7229,0,9,04,2019,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8080,24528,2,3,03,2019,17,50,1,35,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8081,6838,1,3,06,2019,04,55,21,0,16,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8082,10406,1,12,06,2019,07,05,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8083,12395,1,6,03,2019,21,55,9,25,11,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8084,10203,1,6,05,2019,20,30,20,25,23,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8085,4049,0,12,05,2019,06,25,7,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8086,13401,1,9,06,2019,20,25,18,0,21,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8087,9968,2,9,05,2019,12,00,7,40,19,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8088,8040,0,6,05,2019,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8089,6427,1,27,03,2019,15,15,1,35,10,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8090,5277,0,6,05,2019,22,05,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8091,2228,0,1,04,2019,02,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8092,5613,0,24,05,2019,21,00,23,50,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8093,6669,1,12,05,2019,17,35,22,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8094,11982,0,15,05,2019,17,45,20,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8095,10118,2,21,05,2019,06,30,7,25,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8096,4148,0,15,03,2019,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8097,18371,1,9,06,2019,02,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8098,13587,1,12,06,2019,11,30,21,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8099,12760,2,6,06,2019,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8100,10368,2,6,06,2019,09,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8101,3175,0,1,06,2019,02,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8102,3597,0,9,05,2019,09,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8103,6733,1,27,05,2019,11,30,1,30,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8104,12192,1,1,06,2019,03,50,12,35,8,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8105,15129,2,27,05,2019,19,10,19,0,23,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8106,4668,0,12,05,2019,11,30,14,20,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8107,10262,1,27,06,2019,17,30,12,35,19,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8108,15129,2,18,05,2019,09,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8109,7878,1,3,06,2019,07,10,22,30,15,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8110,8040,0,18,03,2019,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8111,12373,1,9,05,2019,02,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8112,12392,2,18,05,2019,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8113,5277,0,18,05,2019,22,05,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8114,7888,1,21,05,2019,13,00,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8115,9001,1,3,06,2019,08,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8116,4049,0,21,03,2019,06,20,7,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8117,4326,0,24,03,2019,05,15,7,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8118,4777,0,09,03,2019,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8119,6838,1,21,03,2019,11,30,21,0,9,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8120,6582,1,6,06,2019,07,15,12,30,5,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8121,10262,1,1,06,2019,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8122,10873,0,01,03,2019,23,25,2,10,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8123,10262,1,27,06,2019,02,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8124,4148,0,27,03,2019,05,30,8,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8125,6494,2,27,03,2019,11,55,21,20,9,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8126,12898,1,21,05,2019,10,00,12,35,26,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8127,9968,2,9,06,2019,05,00,19,15,38,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8128,12898,1,21,05,2019,15,00,4,25,13,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8129,7740,1,24,05,2019,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8130,7452,1,9,05,2019,09,50,21,5,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8131,4160,0,21,03,2019,07,10,8,35,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8132,4823,0,27,05,2019,08,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8133,13486,2,18,05,2019,10,55,19,15,8,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8134,4544,0,27,04,2019,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8135,10975,2,21,05,2019,09,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8136,3858,0,3,05,2019,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8137,15129,2,6,05,2019,05,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8138,10975,2,15,06,2019,09,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8139,6752,1,9,05,2019,16,45,22,25,5,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8140,3807,0,18,06,2019,09,45,12,15,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8141,13832,1,6,03,2019,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8142,4544,0,6,04,2019,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8143,14571,1,6,06,2019,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8144,11982,0,24,06,2019,17,45,20,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8145,8040,0,1,05,2019,07,05,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8146,11913,0,18,03,2019,16,00,18,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8147,5162,1,24,05,2019,06,50,10,30,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8148,13014,2,15,06,2019,09,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8149,8586,1,18,05,2019,21,10,4,40,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8150,10197,1,21,05,2019,08,00,19,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8151,8610,1,1,05,2019,17,00,20,20,27,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8152,7120,0,1,06,2019,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8153,10703,3,9,05,2019,05,15,19,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8154,10262,1,1,06,2019,09,00,4,25,19,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8155,11507,2,27,06,2019,05,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8156,3943,0,6,06,2019,21,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8157,13292,2,15,06,2019,09,35,12,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8158,7166,1,21,03,2019,13,40,18,35,4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8159,10262,1,15,06,2019,13,00,19,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8160,6152,1,12,06,2019,20,45,7,10,10,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8161,10703,1,15,05,2019,09,35,22,5,12,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8162,4030,0,21,05,2019,07,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8163,17057,1,6,03,2019,17,30,1,35,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8164,3850,0,18,06,2019,07,55,10,15,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8165,14388,1,6,05,2019,20,00,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8166,4744,1,3,04,2019,02,00,7,25,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8167,10262,1,1,06,2019,17,30,12,35,19,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8168,7591,0,03,03,2019,21,10,23,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8169,6152,1,27,05,2019,07,55,22,25,14,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8170,15025,1,06,03,2019,08,55,9,0,24,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8171,6795,0,3,03,2019,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8172,10623,1,24,05,2019,17,30,20,25,26,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8173,3850,0,24,05,2019,07,55,10,15,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8174,6643,2,21,03,2019,19,10,18,50,23,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8175,10844,1,1,05,2019,14,05,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8176,10441,2,27,05,2019,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8177,13377,1,27,06,2019,17,30,1,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8178,13696,2,18,05,2019,12,55,19,15,30,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8179,3943,0,3,06,2019,00,25,3,15,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8180,9443,2,24,06,2019,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8181,13014,2,1,06,2019,05,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8182,8114,2,24,03,2019,17,00,22,55,29,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8183,5583,1,24,06,2019,06,05,11,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
8184,13817,1,12,03,2019,16,55,8,15,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8185,6953,1,27,03,2019,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8186,6637,1,27,03,2019,10,20,21,0,10,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8187,4174,0,3,04,2019,09,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8188,8140,2,21,03,2019,09,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8189,13817,1,12,03,2019,07,00,23,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8190,10262,1,6,06,2019,09,00,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8191,6496,1,18,05,2019,15,10,20,0,4,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8192,10112,1,15,06,2019,23,30,4,35,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8193,10467,2,27,05,2019,13,15,9,25,20,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8194,6206,1,1,06,2019,10,35,1,30,14,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8195,10151,2,24,05,2019,12,00,18,30,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8196,4804,0,12,06,2019,15,15,17,45,2,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8197,5048,0,24,03,2019,07,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8198,4050,0,6,06,2019,02,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8199,3919,0,1,06,2019,09,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8200,11841,1,9,06,2019,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8201,5065,1,24,04,2019,20,25,1,30,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8202,9626,2,9,05,2019,12,00,18,30,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8203,3419,0,27,06,2019,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8204,14960,3,9,06,2019,09,50,23,15,13,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8205,3943,0,9,06,2019,21,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8206,14323,1,9,05,2019,09,00,19,15,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8207,11752,2,9,06,2019,16,50,13,45,20,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8208,7677,1,6,06,2019,08,30,19,15,10,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8209,14067,1,24,05,2019,13,00,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8210,14781,1,1,05,2019,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8211,11467,1,15,05,2019,17,00,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8212,16263,2,21,05,2019,20,00,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8213,12373,1,18,05,2019,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8214,7005,1,15,06,2019,12,50,21,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8215,7580,1,18,05,2019,05,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8216,10441,2,18,05,2019,22,00,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8217,7229,0,18,05,2019,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8218,6093,1,9,04,2019,06,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8219,3873,0,15,06,2019,06,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8220,10262,1,24,06,2019,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8221,13364,1,1,04,2019,14,05,23,35,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8222,12373,1,15,05,2019,02,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8223,1965,0,12,05,2019,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8224,7005,1,6,06,2019,12,50,21,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8225,4441,0,18,03,2019,10,00,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8226,11098,1,21,03,2019,04,45,18,50,14,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8227,7318,1,21,05,2019,09,15,1,30,16,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8228,12767,1,21,03,2019,07,05,4,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8229,10654,1,24,03,2019,15,55,21,15,5,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8230,6297,1,9,06,2019,15,45,22,5,6,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
8231,11265,1,3,03,2019,09,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8232,11972,2,6,03,2019,17,20,14,50,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8233,13587,1,9,06,2019,07,05,21,0,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8234,4804,0,3,06,2019,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8235,8366,2,1,05,2019,09,25,18,20,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8236,8366,1,18,05,2019,09,25,7,55,22,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8237,10697,2,18,05,2019,08,20,21,50,13,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8238,15129,2,21,05,2019,05,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
